"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16",
"34000","0.6982552060996684","1.8838989231195584","6.748621945094637","4.399463233855402","9.89011806038119","9.259483396746376","8.822240173300536","6.756296384860332","4.941654341893412","6.328934812678986","19.634213879127962","29.50561363362542","37.15014759978381","41.04799607132799","43.3906332964369","42.4898023473062",
"36000","0.674755121091508","1.1535812704197905","4.357570720506112","13.11954438366073","8.569560224773074","7.807140289177108","12.185986020250485","5.702220214468471","6.144499430673661","6.885868164637822","16.89371203606373","28.138864086208265","39.512006275731075","45.72516357375942","35.89949557648412","56.75625076207335",
"38000","0.6828153801278449","5.112464190710831","2.1724013378805633","4.524117124472594","9.018186709215142","9.3104407832027","8.25235465008507","5.84490641121747","5.193572396487791","6.75971793470647","18.066852735667172","29.574377499618556","34.10417766360457","36.31664146679219","38.831815384198","47.94029642393871",
"40000","0.4186038787637615","1.5645161406442023","9.177616239879649","6.902562843410499","10.89975444643907","8.39432463544007","5.730049698639934","17.844191135005108","4.690025811787187","6.757379546111987","13.964448461513955","23.338495021284906","34.29369491570467","44.072965633909064","28.280965228034052","37.477202219085726",
"42000","0.8016546268363106","1.673958661802674","2.5497821048980196","3.910002909147793","7.455976072264624","8.24759801586746","8.025561584689882","5.949413252172252","4.692538355605568","5.340750542405755","13.339410743496856","32.178275349706944","37.67400735118602","47.02860880145822","19.62228869557666","23.022987488366777",
"44000","0.6351292245387834","2.182984125309724","1.9879057721767877","3.5870134030125733","10.295738654764548","6.937479465152341","4.9336339631893935","5.470387578880871","8.924482436890525","7.786679176857989","16.217521720650787","25.028793140275567","28.015283260415742","25.301627277448905","33.364468699618584","32.75016115644386",
"46000","0.6427374360891027","1.3861942983705355","2.2538419345038148","5.876285583634278","6.3475826514591","6.581737039704507","5.078609060986554","5.321811026105317","3.688806824365138","5.399989999366314","13.291734304550882","24.92433348149568","23.001103692428142","33.44769130003376","28.23027146151698","50.34084826573493",
"48000","0.7602002498384851","1.1718677778643338","1.8484685392594444","3.516801634640882","6.145640091220895","7.539885555794105","5.698261033943533","6.099027796321558","3.9993382693916883","21.54705146363476","11.447682795414083","25.550360093840396","28.700487843632377","25.897412611912387","24.736103364640606","38.52102218012551",
"50000","0.6305416292128402","3.257324119466938","1.729422441770996","2.45555453091027","5.310606224647882","6.593785192903888","5.921788728846251","5.052962169963808","4.712103615048156","6.132433564057543","12.15996092055653","19.80192933468877","27.361233562702665","28.898477608605596","36.10864847919737","27.198493096314255",
"52000","1.9216677768242862","1.2258313316834348","2.205298281525414","3.447685650018426","5.792015508296466","5.07977794848053","6.211475386459432","4.887328280490407","5.236099442893108","5.543949507966015","10.963389270859478","16.581847815855063","22.00315493021158","20.982762088306018","30.402217961121355","31.556448393035303",
"54000","2.093342316041088","0.9758646040202531","1.7579941461055801","3.4492015034618038","6.049267585058782","7.261465073301474","6.6156977229670595","6.901203492092066","5.712824737223694","5.037787670230871","12.401875224921522","27.195875250351786","24.843472492772083","12.43326844735014","24.033676522461107","27.419765395211545",
"56000","0.5255825983274777","2.3235809289477194","5.578497739127284","3.435969660425033","6.518455938340215","5.592589980122898","5.639404878302186","4.126349674244736","3.6472192299239805","5.065954389543201","11.435192636268502","18.65413057666914","21.844760351261687","24.19493500495107","21.717404955411602","33.90578094050332",
"58000","0.4725808851864682","1.022336363876369","2.027646980256768","2.349927724786298","6.10572547732339","7.208851182891183","4.91904695886405","4.649527504398557","3.3707542503736683","5.623968168197795","12.678505939841552","18.474272968097868","22.09687233729325","20.043978087447893","21.56093100215775","23.541214353472967",
"60000","0.7674623389050194","0.7537517563310138","1.618814716161444","4.590341973979278","5.442592845448182","4.881663876701203","7.509485804609195","4.546021176551446","2.9973727236827195","5.576143663079917","11.545112652985864","18.453965822025435","24.05120939712231","19.04240544458504","26.76852540083104","24.9862555665387",
"62000","0.40820439038437684","0.926635224743831","2.344147554280203","2.133939554144634","4.429816496519143","5.5963208508419955","4.34851852022101","4.091064274838398","3.6616845637018147","4.622573305434276","9.870978009566125","17.910929440011664","20.422478498146816","25.994103190282473","23.381182836547865","25.232803406795043",
"64000","0.3598576001505138","1.0734650563076222","1.4049595126690644","2.195991144047324","7.787157614620815","4.034329803547167","3.6356236351489355","4.950219763837376","2.5768566948214713","4.883712532253189","11.082235951923806","15.412950961593086","17.75829468728558","19.669085177164273","17.804941023425002","26.53883291950588",
"66000","0.40346181684738974","1.2912013195101635","1.4160268004432477","3.0005131613449767","4.188720967253649","3.9584800616137827","4.727505911925716","3.142281077353595","3.41659424507039","3.6658812797179565","8.602187550456161","21.665314161083174","25.613058351603666","13.6140157155201","17.918714452245354","25.185430589977003",
"68000","0.7337009662156724","0.8104870694488795","1.412382718052505","2.7440404317334606","5.403339431295766","4.048773976629275","4.98837032907849","3.1486427472383456","3.1522960395114374","3.488669897929152","8.875112679161505","16.515098977304092","18.47395364721619","21.07853934787768","18.16698571274289","17.986482234279848",
"70000","0.4026642443002767","0.9400279409683622","1.5076986226853926","2.4541432983196163","4.5424224645737095","4.231361007019083","3.3269004774771656","3.1492025206177603","5.24482176637285","3.2034325342970065","7.722507513151856","19.980394187585656","18.88031351550305","16.10675964536158","11.272463910292045","23.47841047940905",
"72000","0.6294424574605849","1.2813858305402606","1.7373442337132214","2.6641905824472456","6.576767986697897","4.385280725638191","3.928061611537717","2.664986131831689","4.919619359770276","4.601941866618313","7.613739997750826","14.363228351915234","18.358991190335875","17.63410539902389","12.756603285544779","18.78450017823061",
"74000","0.33449522676789506","1.3066002895778503","1.416713221167642","2.1695313290058924","4.222358391128647","4.728238338552871","4.008979991256928","3.3517395670381727","2.979344551201427","5.400356755036326","8.113224675141472","14.945448247193797","16.71502725744875","12.604770120291361","17.625734719784553","16.89258717793978",
"76000","0.35951342390665314","0.8060358239726583","1.389642109211637","2.382265338765296","3.6667644981746976","4.107171566980728","4.1223296831420635","7.5174857573946765","3.2379631099966524","4.026962846670694","7.027723915248271","13.64211288676942","14.204428517522208","13.107721453627724","16.608810902442137","14.945252326851314",
"78000","0.3997496322526753","0.873045886468013","1.20941968821272","1.820027527094804","3.2727731877134745","3.882342338111005","3.3800954448131666","2.6935224864887877","3.0820277077533715","3.413319714904143","7.79088212489842","16.0442022383115","16.033146152179246","10.880129534199364","14.812328420707676","18.32662817077284",
"80000","0.48681837292688684","0.9558788036157445","1.9679079345299744","2.336694155910929","3.8489416009702087","3.3441369953012243","2.8916838006978574","3.0823523709754137","2.579117997562069","3.4792843278457095","7.946278346505914","14.798159921697362","15.343070486163418","12.317169662578122","11.659655381735234","17.284002214950902",
